Date;Location;Latitude;Longitude;Operator;AC Type;Aboard;Aboard Passangers;Aboard Crew;Fatalities;Fatalities Passangers;Fatalities Crew;Ground;Summary;;;
08/01/2010;Near Denali National Park, Alaska;#CAMPO!;#CAMPO!;All West Freight;Fairchild C-123K;3;0;3;3;0;3;0;The cargo plane crashed into Mount Healy while en route. The pilot's failure to maintain adequate airspeed to avoid a low altitude stall, resulting in a loss of control and collision with terrain.;;;
08/03/2010;Igarka;67,4565;86,5306;Katekavia Airline;  Antonov An-24 V;15;12;3;12;11;1;0;The plane crashed while on approach to Igarka Airport in adverse weather conditions. Crew tried to land in below weather minimums. Execution of an approach in conditions worse than the weather minima of the airfield, aircraft, and pilot. The failure of the crew to take a timely decision for a missed approach when the plane descended below the minimum safe height in the absence of reliable visual contact with approach lights and runway lights. This caused the aircraft to strike trees and the ground in controlled flight.;;;
08/09/2010;Near Dillingham, Alaska;#CAMPO!;#CAMPO!;GCI Communications Corp.;de Havilland Canada DH-3T Otter;9;8;1;5;4;1;0;The floatplane, carrying passengers to a fishing site crashed into a brush and rock covered mountainside in light rain and fog. Former Alaska U.S. Senator, Ted Stevens, was among those killed.The NTSB found the probable cause to be the pilotâ€™s temporary unresponsiveness for reasons that could not be established from the available information. There was no mechanical problem with the plane and that weather was not likely a factor in the crash.;;;
08/16/2010;San Andrés;12,5847;-81,7006;AIRES Colombia;Boeing B-737-73V;131;125;6;2;2;0;0;The airliner crashed onto the runway and broke in two during a major storm. One hundred twenty four people were injured. One passenger died of a heart attack and a 11- year-old girl died later of head injuries. Execution of the flight below the angle of approach, due to a misjudgment of the crew, believing to be much higher, leading the aircraft to fly a typical trajectory of a 'black hole' illusion, which was experienced during the night-time approach to a runway with low contrast surrounded in bright focused lights, aggravated by bad weather of heavy rain.;;;
08/21/2010;Off Kaminshak Bay, Alaska;#CAMPO!;#CAMPO!;Branch River Air Service;de Havilland Canada DHC-2 Beaver;4;3;1;4;3;1;0;Crashed in the water off Katmai National Park. Only fragments of the plane were foud. No bodies were ever found. The probable cause was undetermined.;;;
08/24/2010;Bastipur;27,3500;85,8125;Agni AirÂ ;Dornier 228-101;14;11;3;14;11;3;0;The crew decided to divert to Simara Airport due to poor weather conditions at Kathmandu. Contact with ATC was lost when the plane crashed into a hillside at 9,000 ft., 20 miles SSW of Kathmandu. The crew members became disoriented after they lost contact with the ATC due to failure of both generators and the exhaustion of the backup battery.;;;
08/24/2010;Yichun;47,7333;128,9000;Henan Airlines;Embraer ERJ-190-100LR;96;91;5;44;41;3;0;The plane overshot the runway while landing and burst into flames. The pilot violated aviation rules during the descent, did not locate the runway before landing and abandoned the crashed aircraft.;;;
08/25/2010;Bandundu;-3,3152;17,3745;Filair;Let 410UVP-E;20;17;3;19;16;3;0;The plane crashed 2km from the airstirp and impacted a house as it attempted to land following a go-around. A passenger brought aboard a crocodile hidden in a sports bag. The crocodile escaped, causing a panic among passengers who all rushed to one end of the plane. This caused an imbalance in the aircraft which led to loss of control and a crash.;;;
09/03/2010;Dubai;#CAMPO!;#CAMPO!;United Parcel Service- UPS;Boeing B747-44AF;2;0;2;2;0;2;0;The cargo plane crashed 10 km North of Dubai Airport shortly after taking off. The plane was attempting to return to the airport when the accident happened. The data recorder indicated there was smoke or fire coming from the cargo area. The cargo plane's pilots struggled to see their primary flight instrument displays as thick smoke filled the cockpit. The pilots could  not manually control the planeâ€™s elevation and direction, probably because cables running above the likely location of a cargo fire lost tension. The fire began near where a shipment of lithium batteries were stored.;;;
09/04/2010;Fox Glacier Airstrip;#CAMPO!;#CAMPO!;Sky Dive New Zealand;Fletcher FU-24-954;9;8;1;9;8;1;0;Seconds after taking off from Fox Glacier airstrip, the aircraft crashed and burned in a field. Investigators blamed an overloaded plane and too much weight towards the back of the plane.;;;
09/13/2010;Ciudad Guayana;8,3752;-62,6418;ConviasaÂ Airline;ATR 42-320;51;47;4;17;14;3;0;While en route, the passenger plane crashed and burned in a storage yard of a steel foundry, six miles SE of Puerto Ordaz Airport, after the pilot reported having problems controlling the aircraft.;;;
10/12/2010;Near Kabul, Afghanistan;#CAMPO!;#CAMPO!;National Air Cargo;Lockheed L-100 Hercules;8;0;8;8;0;8;0;The cargo plane crashed into a mountainside about 18 miles east of Kabul Airport.;;;
10/21/2010;Near Bugulumisa, Congo;#CAMPO!;#CAMPO!;Tracep;Let 410UVP;2;0;2;2;0;2;0;The cargo plane experienced an engine failure 5 minutes after taking off causing the aircraft to crash.;;;
11/04/2010;Near Guasimal, Cuba;#CAMPO!;#CAMPO!;Aerocaribbean;ATR-72-212;68;61;7;68;61;7;0;While the plane was en route, the pilot radioed an emergency message. Contact was lost and the plane crashed into mountainous terrain. All 61 passenger and 7 crew were killed.Icing  in combination with crew errors in handling the situation.;;;
11/05/2010;Near Karachi, Pakistan;#CAMPO!;#CAMPO!;JS Air;Beechcraft 1900C-1;21;17;4;21;17;4;0;The plane, carrying Italian oil company personne,l suffered an engine failure on climb-out and was attempting to return to the airport when it nose-dived and crashed near a residential area in Gulistan-e-Jauhar.;;;
11/28/2010;Carachi;24,8502;67,0075;Sun Way;Ilyushin Il-76TD;8;0;8;8;0;8;4;The cargo plane, carrying 31 tons of relief supplies for Sudan, crashed into buildings of the Naval Housing Colony while attempting to return to runway 07R shortly after taking off from Karachi. The cause of the occurrence was uncontained failure of the 2nd stage disk of LP compressor of Engine # 4 due to fatigue fracture which resulted in in-flight fire and damage to adjacent areas of right wing / flaps to an extent that flight could not be sustained.;;;
12/04/2010;Moscovo;#CAMPO!;#CAMPO!;Dagestan Airlines;Tupolev Tu-154M;169;160;9;2;2;0;0;About 80km out from Moscow, the crew reported losing all three engines, electrical power and navigation equipment. They decided to divert back to Moscow. Visual contact with the ground could not be established until breaking through the overcast at 500 feet. The aircraft landed, skidded off the runway and broke into three pieces. Unintentional shutdown of supply tank booster pumps when the flight engineer carried out manual fuel transfer procedures during the climb, leading to instantaneous oscillation of fuel flow to the engines and their speed, a shut down of the outer engines and power supply problems in the aircraft for 2 minutes 23 seconds due to the failure of three generators. Failure to use all the possibilities by the crew to restore engine power;;;
01/01/2011;Surgut;61,2500;73,4333;Kogalmavia;Tupolev Tu-154B-2;124;116;8;3;3;0;0;The passenger jet caught fire and exploded as it taxied for take off. Three passenger were killed and 43 injured during the evacuation. Electrical short.;;;
01/09/2011;Úrmia;37,5382;45,0816;Iran Air;Boeing B-727-286;105;93;12;77;65;12;0;The accident happened after the plane was unable to land because of poor weather conditions and was attempting a go-around. The aircraft crashed 5 miles from the Orumiyeh airport in a snowy field..;;;
02/08/2011;Plettenberg Bay;-34,0500;23,3667;Majuba Aviation;Pilatus PC-12/47;9;7;2;9;7;2;0;When the crew encountered dense fog, limiting visibility, the pilot aborted the landing and was in the process of a go-around when the plane crashed into the sea.;;;
02/10/2011;Cork;51,8972;-8,4700;Manx2;Swearingen SA-227BC Metro III;12;10;2;6;4;2;0;The Metroliner made an approach to Runway 17 in low visibility and the crew decided to go-around. A second attempt to land on Runway 35 was also unsuccessful and resulted in another go-around. During a third landing attempt on Runway 17, the aircraft crashed adjacent to Taxiway C and came to rest upside down. A fire soon erupted. Four passenger and both crew members were killed. Improper crew coordination and procedures led to loss of control of the aircraft. A contributing factor was inadequate maintenance causing the two engines to develop unequal thrust.;;;
02/14/2011;Near Santa Ana Francisco Morazan, Honduras;#CAMPO!;#CAMPO!;Central American Airways;Let L-410 UVPE-20;14;12;2;14;12;2;0;The small airlilner crashed into a hill at an elevation of 2,000 feet while on approach in poor visibility. Windshear.;;;
03/21/2011;Pointe-Noire;#CAMPO!;#CAMPO!;Trans Air Cargo;Antonov 12BP;9;5;4;9;5;4;14;The cargo plane was approaching Runway 17 at Pointe-Noire Airport when it crashed in the Mvou Mvou residential area and was destroyed.;;;
04/04/2011;Quinxassa;#CAMPO!;#CAMPO!;United Nations;Canadair CL-600 CRJ-100ER;33;29;4;32;28;4;0;The plane operated on behalf of the United Nations Organization Stabilization Mission and was leased from Geogian Airways. While attempting to land in rain, thunderstorms and strong winds at Kinshasa, the plane missed the runway and crashed. Twenty eight passengers and crew of 4 were killed. One passenger survived. he inappropriate decision of the crew to continue the approach, in face of extremely inclement weather being displayed on their weather radar. Lack of adequate supervision by the Operator to ensure that its crew complied with established procedures including weather avoidance procedures and stabilized approach criteria.;;;
04/21/2011;Manaus;-3,1064;-60,0263;Manaus - Santarem;;7;6;1;7;6;1;0;The airl taxi crashed about one minute after taking off from Manaus Airport.;;;
05/07/2011;Kaimana;-3,6444;133,6953;Merpati Nusantara Airlines;Xian MA-60;27;21;6;27;21;6;0;The turboprop had been circling Kaimana Airport for about 15 minutes when it crashed into the sea, 400 meters offshore, in poor weather conditions.;;;
05/18/2011;Near Prahuaniyeu, Argentina;#CAMPO!;#CAMPO!;SOL Lineas Aereas;Saab 340A;22;19;3;22;19;3;0;The domestic scheduled passenger flight crashed 12.5 miles north of Prahuaniyeu while en route, after transmitting a distress call. All 19 passengers and crew of three aboard were killed. Inadequate flight planning. Inadequate operational decision making on the part of the pilot. Loss of situational awareness from the flight crew.;;;
06/20/2011;Petrozavodsk;61,7874;34,3545;RusAir Airlines;Tupolev Tu-134;52;43;9;47;39;8;0;The airliner crashed while on final to Petrozavodsk in heavy fog, landing 1 kilometers short of the runway. The plane soon broke up and caught on fire. Factors in the accident: heavy fog. The crew could not see the runway's ground lights, but did not decide to turn away and make another attempt at landing. The plane hit nearby trees before crashing. Cooperation among the crew during the landing attempt was poor, with the pilot subordinating himself to the navigator and the co-pilot effectively excluded from decisions. The navigator was intoxicated.;;;
07/06/2011;Near Bagram Air Base, Afghanistan;#CAMPO!;#CAMPO!;Silk Way Airlines;Ilyushin76TD;9;0;9;9;0;9;0;While flying at 12,500 feet, the cargo plane crashed into a mountain peak, exploded and burned about 15 miles from Bagram. The aircraft was loaded with fuel for the International Security Assistance Force in Afghanistan.;;;
07/08/2011;Kisangani;0,5167;25,2000;Hewa Bora Airways;Boeing B-727-100;115;108;7;77;72;5;0;The airliner crashed and broke up after missing the runway while attempting to land at Bangoka International Airport. There was heavy rain, thunderstorms and limited visibility at the time of the accident.;;;
07/11/2011;Near Strezhevoy, Russia;#CAMPO!;#CAMPO!;Angara Airlines;Antonov An-24RV;37;33;4;7;7;0;0;After reporting an engine fire in the left engine, the pilot attempted to make an emergency landing at Strezhevoy but ditched into the Orb River. Both pilots were not certified to fly. The captain's license was revoled and the first officer had not finished his requalification exam.;;;
07/13/2011;Recife;-8,0552;-34,8712;NOAR Linhas AÃ©reas;Let L-401UVP-20;16;14;2;16;14;2;0;The regional airliner had taken off from Runway 18 after which the pilot reported that he wanted to return for an emergency landing. He then stated he was attempting a forced landing on the beach of Boa Viagem but instead the plane crashed into a vacant lot and burst into flames near the beach, 1.2 miles from the runway threshold.;;;
07/26/2011;Near Guelmim, Morocco;#CAMPO!;#CAMPO!;Military - Royal Moroccan Air Force;Lockheed C-130 Hercule;80;71;9;80;71;9;0;The military transport plane crashed in the mountain, 6 miles northeast of Guelmim in bad weather while attempting to land.;;;
07/28/2011;Jeju;#CAMPO!;#CAMPO!;Asiana Airlines;Boeing B-747-48EF;2;0;2;2;0;2;0;The cargo plane crashed into the sea about 70 miles west of Jeju after the crew reported a fire in a cargo hold. The plane was carrying 58 tons of electronic and machine parts, including lithium batteries.;;;
08/09/2011;Near Omsukchan, Russia;#CAMPO!;#CAMPO!;Avis Amur;Antonov 12;11;2;9;11;2;9;0;After leaving Magdan the crew of the cargo plane reported a fuel leak and an engine fire. While trying to return to Magdan, the plane crashed 6 miels from Omsukchan, 190 miles from its original take-off point. The plane carried 18 tons of cargo.;;;
08/20/2011;Resolute;74,6959;-94,8283;First Air;Boeing B-737-210C(A) Combi;15;11;4;12;8;4;0;While on instrument approach and initiating a go-around, the plane hit a hill side 2km east of the runway and broke up into 3 pieces.The crew had initiated the go-around 2 seconds before impact. The late initiation and subsequent management of the descent resulted in the aircraft turning onto final approach 600 feet above the glideslope, increasing the crewâ€™s workload and reducing their capacity to assess and resolve the navigational issues during the remainder of the approach.;;;
08/26/2011;Mosby;39,3142;-94,3033;LifeNet;Eurocopter AS350B2;4;3;1;4;3;1;0;The helicopter was headed for Mosby to refuel when it crashed in a field 1.7 nm north-northeast of Midwest National Air Center. The pilot, nurse, paramedic and patient were all killed.;;;
09/02/2011;Juan Fernandez Island, Chile;#CAMPO!;#CAMPO!;Chilean Air Force;CASA C-212 Aviocar 300DF;21;17;4;21;17;4;0;The aircraft attempted to land at the airport on two occasions, but strong winds prevented it from landing.The aircraft subsequently crashed into the sea 1 kilometre (1,100 yd) off the island on its third approach. One of those killed was Felipe Camiroaga, the most important TV entertainer in Chile.;;;
09/06/2011;Near Trinidad, Bolivia;#CAMPO!;#CAMPO!;Aerocon;Swearingen SA-227BC Metroliner III;9;7;2;8;6;2;0;The plane crashed into the jungle while on approach to Runway 14 at Trinidad Airport. After the crew reported they were turning into the final approach, radio contact was lost. The plane was found 2 days later, 10 km from the airport. One passenger survived.;;;
09/07/2011;Iaroslavl;57,6167;39,8500;YAK Service;Yakovlev 42D;45;37;8;44;37;7;0;The plane failed to climb after takeoff and crashed into an antenna outside the airport perimeter and came to rest in the Volga River, 1km from the runway. The plane carried the entire Lokomotiv Yaroslavl ice hockey team. Pilot error. Both pilots had experience on the Yak-40 but were assigned to switch between types , contrary to proper practice. They apparently had never learned the correct position for their feet on takeoff. In the Yak-42, and like virtually all other existing Russian and Western planes, a pilot steers the aircraft by pressing the lower part of pedals and activates the brakes by pressing their upper part.But instead of putting his heels on the cockpit floor as required,  One pilot left his feet resting on the pedals, as correct for the Yak-40. This applied the brakes, causing a downward pitch force that  prevented the plane from rotating to take off. They made the fatal mistake of failing to abort the takeoff, but kept applying more upward   pitch with the result that when the plane finally left the ground and the downward pitch force stopped, it went into a stall within seconds.;;;
09/14/2011;Huambo;-12,7746;15,7351;Military - FANA Forca Aerea Nacional Angolana;Embraer 120ER Brasilia;36;34;2;30;30;0;0;The military plane crashed, broke in two and burned while attempting to takeoff from Huambo Airport. Six persons survived including the pilot and copilot.;;;
09/16/2011;Reno;39,5272;-119,8219;Private - Aero Trans Corp;North American P-51D-15-NA Mustang;1;0;1;1;0;1;10;The pilot of the aircraft participating in an air race lost control and dove into the spectator box seating area disintegrating upon impact. A section of the left elevator trim tab separated in flight. Investigation determined that the looseness of the elevator trim tab attachment screws and a fatigue crack in one of the screws caused a decrease in the structural stiffness of the elevator trim system.;;;
09/22/2011;Yellowknife;62,4422;-114,3975;Arctic Sunwest Charters;De Havilland Canada DHC-6-300 Twin Otter;9;7;2;2;0;2;0;While coming in for a landing at Great Slave Lake the float plane hit powerlines, two cars and part of a building.  The pilot attempted to abort the landing after an aircraft float dug into the water. A cross-wind flipped the plane on end and it clipped power lines in front of a building, spinning it 90 degrees. The plane then crashed, floats first, into a faÃ§ade. The fuselage then rotated on the ground and, the floats demolished two vehicles and came to rest in a parking lot facing back the way it had come.;;;
09/25/2011;Near Kathmandu, Nepal;#CAMPO!;#CAMPO!;Buddha Air;Beechcraft 1900D;19;16;3;19;16;3;0;The sightseeing flight of Mt. Everest struck terrain while on approach to Kathmandu-Tribhuvan Airport. One passenger survived the accident but died on the way to the hospital.;;;
09/29/2011;Near Bohorok, Indonesia;#CAMPO!;#CAMPO!;Nusantara Buana Air;CASA NC-212 Aviocar 200;18;14;4;18;14;4;0;Contact with the plane was lost 10 minutes after taking off from Medan. Wreckage was located near Bohorok, on the slope of a mountain 6,100 feet high. VFR flight into IMC conditions. Lack of crew coordination.;;;
10/13/2011;Near Madang, Papua New Guinea;#CAMPO!;#CAMPO!;Airline PNG;de Havilland Canada DHC-8-102;32;28;4;28;26;2;0;While on approach to Madang, the plane crashed into dense forest near the Gogol River, 20 km south of Madang. The two pilots and two pasengers survived the accident. Overspeeding of both propellers. The plane had to be manually flown because the aircraft's yaw damper was unserviceable. Neither pilot noticed the aircraft's speed increasing to its maximum operating speed. The pilot-in-command pulled the power levels of the plane 'quite quickly'. Moments later both propellers over-sped simultaneously. The over-speeding propellers back-drove the turbines in the engines (instead of the engine turbines driving the propellers) and this caused severe damage to the left engine.After the emergency began, the first officer quickly identified the double propeller over-speed. At about the same time, smoke appeared in the cockpit and various aircraft system malfunction alerts activated. The crew did not respond to any of these alerts by implementing the emergency procedures detailed in company manuals and the quick reference handbook.;;;
10/27/2011;Vancouver;49,2636;-123,1386;Northern Thunderbird Air Inc.;Beechcraft 100 King Air;9;7;2;1;0;1;0;After taking off, the pilot reported problems with the aircraft and began returning to the airport. The plane crashed 900 meters short of Runway 26L. The plane took off even though the passengers reported an oil leak under one of the wings to the crew. Shortly after taking off the captain reported he was returning to the airport due to an oil problem.;;;
11/10/2011;NearÂ Kilohana, Molokai, Hawaii;#CAMPO!;#CAMPO!;Blue Hawaiian Helicopter;Eurocopter EC-130 B4;5;4;1;5;4;1;0;The sightseeing helicopter, on a tourist excursion of West Maui and Molokai, slammed into a mountainside and burst into flames while flying in heavy rain and winds. The pilot's failure to maintain clearance from mountainous terrain while operating in marginal weather conditions which resulted in impact of the horizontal stabilizer and lower forward portion of the Fenestron with he ground and or vegetation.;;;
11/11/2011;Near Santa Catarina Atoyzingo, Mexico;#CAMPO!;#CAMPO!;Fuerza Aerea Mexicana;Aerospatiale AS 332L1 Super Puma;8;7;1;8;7;1;0;The Mexican presidential helicopter crashed into the side of a hill in low clouds, at a height of 2,600 meters.Â The helicopter carried the Secretary of the Interior, JosÃ© Francisco Blake Mora and other government officials.;;;
12/07/2011;Near Henderson, Nevada;#CAMPO!;#CAMPO!;Sundance Helicopters Inc.;Aerospatiale AS-350 B2 Ecureuil;5;4;1;5;4;1;0;The touring helicopter on a sightseeing flight of the Las Vegas Strip and Hoover Dam, crashed into a mountainside between Lake Mead and Henderson.say Critical steering hardware was disconnected, and the bolt and other tiny parts that should have secured it weren't found on the scene. Records show the mechanism was overhauled the day before but passed multiple inspections on the day of the crash. Inadequate maintenance of the helicopter, including the improper reuse of a degraded self-locking nut, the improper or lack of installation of a split pin and inadequate post maintenance inspections which resulted in the in-flight separation of the servo control input rod from the fore/aft servo and rendering the helicopter uncontrollable.;;;
01/30/2012;Namoya, Congo;#CAMPO!;#CAMPO!;TRACEP Congo Aviation;Antonov AN-28;5;3;3;3;1;2;0;The cargo plane was on approach to land when it crashed in a forest 10km from Namoya.  The airworthiness of this aircraft had expired on June 12, 1993.;;;
03/15/2012;Near San Juan, Puerto Rico;#CAMPO!;#CAMPO!;Jet One Express;Convair CV-340;2;0;2;2;0;2;0;The cargo plane just took off and was carrying 2,500 lbs of bread when the pilot radioed he was having engine trouble and returning to the airport. The plane crashed in the Torrecilla Lagoon, killing both pilots.;;;
04/02/2012;Tiumen;57,1546;65,5375;UTAir;ATR 72-201;43;39;4;33;29;4;0;After taking off, the plane lost height during the initial climb and crash landed in a snowy field, 1.5 miles past the end of the runway. The impact split the plane into three pieces.Â Icing. The plane was not deiced before taking off.;;;
04/20/2012;Islamabade;33,7148;73,0629;Bhoja Airlines;Boeing 737-236;127;121;6;127;121;6;0;While attempting to land, the plane impacted terrain about 5 km short of and slightly left of the extended runway center line of Islamabad's runway 30. The plane completely broke up, burst into flamesand came to rest in Hussain Abad Village. The crew were trained to fly the Boeing 737-200 but not the more advanced 737-236 which features an automated flight deck. The aircraft accident took place as a result of combination of various factors which directly and indirectly contributed towards the causation of accident.The primary causes of accident include, ineffective management of the basic flight parameters such as airspeed, altitude, descent rate attitude, as well as Page 75 of 78 thrust management. The contributory factors include the crewâ€™s decision to continue the flight through significant changing winds associated with the prevailing weather conditions and the lack of experience of the crew to the airplaneâ€™s automated flight deck;;;
04/30/2012;Sabana Grande;18,0782;-66,9623;Military -Fuerza Aerea Colombiana;Bell 212;13;11;2;13;11;2;0;The helicopter caught fire and crashed while en route.;;;
05/09/2012;Near Cidahu, Indonesia;#CAMPO!;#CAMPO!;Sukhoi;Sukhoi Superjet 100-95;45;39;6;45;39;6;0;The Russian jet crashed on the slopes of Mount Salak at an elevation of 5,200 ft. The airliner was conducting a demonstration flight to prospective customers. The last radio contact with the flight was at 15:30 when the crew requested a descent from 10,000ft to 6,000ft. Soon after requesting a turn, they flew into the mountain. All 37passengers, 6 crew and 2 Sukhoi officials were killed. Pilot error. The TAWS had sent a 'terrain ahead' warning , followed by six 'avoid terrain' warnings before the crash. The pilot in command switched the TAWS off, assuming there was a database problem. In addition, the flight crew were distracted by a customer in the cockpit and failed to complete a planned turn. Due to inadequate maps, briefing, and low clouds, the crew did not know there were mountains in the area.;;;
05/14/2012;Jomsom;28,7833;83,7306;Agni Air;Dornier 228-212;18;3;15;13;2;0; ;The plane was attempting to land and went around on final approach to Runway 06. The aircraft joined a left downwind when a wing contacted a hilltop about 900 feet north of the airport.The flight attendant and 5 passengers survived the accident.;;;
06/02/2012;Acra;5,5645;-0,2257;Allied Air;Boeing B-727-200;4;0;4;0;0;4;12;While on approach to Runway 21 at Kotika International Airport, the cargo plane overran the runway, broke through the perimeter fence, went across a main road and collided with a bus.;;;
06/03/2012;Lagos;6,4511;3,3884;Dana Air;McDonnell Douglas MD-83;153;146;7;153;146;7;10;The plane was about 11 miles from Lagos VOR when the crew declared an emergency reporting engine problems. The plane collided with a power line and crashed into the Iju/Ishaga area of Lagos, 1 mile adjacent to the runway. Double engine failure. Likely  the crew's failure to properly monitor fuel flow and turn on proper fuel pumps.;;;
06/06/2012;Hualla Hualla, Mount Mamarosa, Peru;#CAMPO!;#CAMPO!; HeliCusco;Sikorsly S-58ET;14;12;2;14;12;2;0;The helicopter was flying back to Cusco after conducting aerial surveillance on a possible site for a hydroelectric project near Puno, in southern Peru when it hit the side of a cliff.;;;
06/11/2012;Near Serov, Russia;#CAMPO!;#CAMPO!;Illegal flight;Antonov An-2R;13;12;1;13;12;1;0;The plane disappeared after being taken on an illegal flight. A group of people were having a party at the airfield near the city of Serov, Russia. They  managed to illegally steal an An-2 plane parked at the airfield. The plane went missing and was found on April 4, 2013, 8 km from Serov. Among those killed were the Chief of Serov city police, three police inspectors, the guard of the airport, a private company guard, a pensionist, a young unemployed man and a local mobile shop owner. The pilot was intoxicated at the time of the accident.;;;
06/21/2012;Jacarta;#CAMPO!;#CAMPO!;Military - Indonesian Air Force;Fokker F-27 Friendship 400M;7;0;7;7;0;7;4;The plane was attempting to land on runway 18 during a training exercise when it crashed about 1 mile from the runway into houses in the Rajawali housing complex.;;;
08/18/2012;Off Masbate Island, Philippines;#CAMPO!;#CAMPO!;Aviatour's Fly'n Inc.;PA-34-200 Seneca I;4;2;2;3;2;1;0;While en route, the crew of the chartered flight radioed they were making an emergency landing at Masbate Airport due to engine problems. The airplane then crashed into the sea and broke apart off the shores of Masbate Island some 980 ft away from the island's airport. An investigation found that improper maintenance led to the right engine suffering an internal failure, which likely would have caused misfiring and intermittent operation of the fuel pump. The failure was gradual and the aircraft developed engine problems 23 minutes after take off. However, instead of turning back to Cebu, the pilot decided to continue the flight, until the engine failed completely, 37 minutes later and the aircraft crashed during the subsequent attempt to land at Masbate. The investigation determined that the pilot didn't use the correct procedure for trying to land a Piper Seneca with one engine inoperative, in that he lowered the undercarriage and flaps too soon;;;
08/19/2012;Talodi;10,6343;30,3805;Alfa Airlines;Antonov An-26-100;32;26;6;32;26;6;0;After an aborted landing, the plane flew into a slope of the Nuba mountains while on approach and attempting to land at Talodi air strip. There was a dust storm in the area at the time. All 26 passengers and crew of 6 were killed including 2 Sudanese ministers.;;;
09/12/2012;Near Palana, Russia;#CAMPO!;#CAMPO!;Petropavlovsk-Kamchatsky Air Enteprise;Antonov An-28;14;12;2;10;8;2;0;Crashed in a cedar forest, 6 miles from Palana Airport while on approach. There were heavy storm clouds and poor weather at the time of the accident. Both pilots were found to be intoxicated.;;;
09/28/2012;Catmandu;27,7120;85,3130;Sita Air;Dornier 228-202;19;16;3;19;16;3;0;The plane crash landed on the bank of the Manohara River minutes after taking off from Trinbhuvan Airport. Some witnesses reported seeing the front of the plane on fire before it crashed. Overloading and the lack of performance in the climb phase due to loss of engine power led to a stall.;;;
10/07/2012;Antígua;17,0833;-61,8000;Fly Montserrat;Britten-Norman BN-2A-26 Islander;4;3;1;3;2;1;0;The small airliner took off from Runway 7 at V.C. Bird International Airport, lost height immediately after becoming airborne and crashed to the ground, nose first. There was heavy rains and lightning at the time of the accident.;;;
11/21/2012;Saná;#CAMPO!;#CAMPO!;Military - Yemen Air Force;Antonov An-26;10;0;10;10;0;10;0;The military transport crashed into the abandoned Al-Hasaba marketplace about 6 miles from Sanaa International Airport, shortly after taking off from runway 18. The crew was trying to make an emergency landing after an engine failed.;;;
11/30/2012;Near Brazzaville, Congo;#CAMPO!;#CAMPO!;Aero Service;Ilysushin Il-76T;7;0;7;7;0;7;25;The cargo plane crashed into a dozen houses in the Mselou district in Bazzaville while attempting to land at the local airport. The plane caught on fire and came to rest in a ravine. There was heavy rain and thunderstorms in the area at the time of the accident.;;;
12/05/2012;Near Ladysmith, South Africa;#CAMPO!;#CAMPO!;Military - South African Air Force;Douglas C47-TP;11;5;6;11;5;6;0;The military transport went missing while en route. The wreckage was found in the Drakensberg mountains near Ladysmith in KwaZulu-Natal province, some 210 miles southeast of Waterkloof Air Force Base. There was severe weather at the time of the accident.;;;
12/09/2012;Near Iturbide, Mexico;#CAMPO!;#CAMPO!;Starwood Management LLC;Learjet 25;7;5;2;7;5;2;0;The charter jet crashed about 60 miles from Monterey Mexico, about ten minutes after taking off. The plane plunged almost vertically from more than 28,000 feet and hit the ground in a nose-dive at a speed that may have exceeded 600 mph. Mexican-American singerJenni Rivera 43, her publicist and make-up artist were among the dead. She had just finished giving a concert in Monterey and was en route to Toluca to tape a Mexican TV show. A sudden and abrupt lack of control during ascent that provoked a sheer vertical drop of the plane that could have been triggered by a problem with the planeâ€™s horizontal stabilizer. The plane was over 43 years old. The pilot, 78 was authorized to only fly as copilot. The copilot was not authroized to fly out of the United States. The copilot was not authorized to fly IFR which the plane was doing at the time of the accident.;;;
12/25/2012;Near Shymkent, Kazakhstan;#CAMPO!;#CAMPO!;Military - Kazakhstan Border Guards;Antonov AN-72-100D;27;20;7;27;20;7;0;The military transport crashed 12 miles from the Shymket Airport while making a descent to land, in heavy winds and snow.The fatalities included a crew of seven and 20 border guards, including the acting head of the ex-Soviet nation's border protection service, Col. Turganbek Stambekov;;;
12/25/2012;Heho;20,7233;96,7711;Air Bagan;Fokker 100;71;65;6;1;0;1;1;The passenger plane crash in a field two miles from Heho Airport and caught fire, after attempting to land in foggy weather. A tour guide and an 11-year-old child on board the plane, and a man riding a motorcycle on the ground were killed. Eleven others were injured.;;;
12/29/2012;Moscovo;#CAMPO!;#CAMPO!;Red Wings Airlines;Tupolev TU-204-100VÂ ;8;0;8;5;0;5;0;While attempting to land on a snow covered runway and heavy cross winds the plane overran the runway, penetrated the perimeter fence and collided with a highway embankment. The aircraft broke in three. The plane's impact with the highway embankment sent the severed nose sliding over the icy road while the rest of the jet rested just past the airport's fence - its tail linked to the rest of the body by only a tangle of wreckage. There were no passengers on board.;;;
01/02/2013;Near Clear Lake, Iowa;#CAMPO!;#CAMPO!;Med-Trans Corporaion;Bell 407;3;2;1;3;2;1;0;The air ambulance crashed and burned north of Ventura near Clear Lake Iowa in ice, haze and misty conditons.;;;
01/04/2013;Off Los Roques, Venezuela;#CAMPO!;#CAMPO!;Transaereo 5074;Britten Norman BN-2A-27 Islander;6;5;1;6;5;1;0;The flight disappeared while en route from Los Roques island to Caracas. When the plane was approximately 11 miles from Los Roques Airport, radar showed it began rapidly losing altitude and speed. It is presumed to have crashed in the ocean. The son of Italian designer Ottavio Missoni was among those onboard.;;;
